created_at,lead_1,lead_2,lead_3
2026-07-28T21:32:45.033299+07:00,0.016,0.015,-0.001
2026-07-28T21:32:45.037299+07:00,0.028,0.026,-0.002
2026-07-28T21:32:45.041299+07:00,-0.011,-0.01,0.001
2026-07-28T21:32:45.045299+07:00,0.011,0.006,-0.005
2026-07-28T21:32:45.049299+07:00,-0.042,-0.045,-0.003
2026-07-28T21:32:45.053299+07:00,0.015,0.011,-0.004
2026-07-28T21:32:45.057299+07:00,0.018,0.02,0.002
2026-07-28T21:32:45.061299+07:00,0.084,0.095,0.012
2026-07-28T21:32:45.065299+07:00,0.118,0.175,0.057
2026-07-28T21:32:45.069299+07:00,0.292,0.441,0.148
2026-07-28T21:32:45.073299+07:00,0.526,0.809,0.283
2026-07-28T21:32:45.077299+07:00,0.769,1.154,0.385
2026-07-28T21:32:45.081299+07:00,0.749,1.135,0.386
2026-07-28T21:32:45.085299+07:00,0.562,0.839,0.277
2026-07-28T21:32:45.089299+07:00,0.289,0.431,0.142
2026-07-28T21:32:45.093299+07:00,0.086,0.134,0.047
2026-07-28T21:32:45.097299+07:00,-0.022,-0.021,0.001
2026-07-28T21:32:45.101299+07:00,-0.105,-0.12,-0.015
2026-07-28T21:32:45.105299+07:00,-0.1,-0.126,-0.025
2026-07-28T21:32:45.109299+07:00,-0.14,-0.164,-0.025
2026-07-28T21:32:45.113299+07:00,-0.126,-0.15,-0.023
2026-07-28T21:32:45.117299+07:00,-0.09,-0.11,-0.02
2026-07-28T21:32:45.121299+07:00,-0.054,-0.069,-0.014
2026-07-28T21:32:45.125299+07:00,-0.043,-0.05,-0.007
2026-07-28T21:32:45.129299+07:00,-0.025,-0.028,-0.003
2026-07-28T21:32:45.133299+07:00,0.01,0.007,-0.003
2026-07-28T21:32:45.137299+07:00,-0.009,-0.008,0.001
2026-07-28T21:32:45.141299+07:00,-0.008,-0.006,0.002
2026-07-28T21:32:45.145299+07:00,-0.02,-0.016,0.003
2026-07-28T21:32:45.149299+07:00,0.023,0.022,-0.001
2026-07-28T21:32:45.153299+07:00,-0.003,-0.001,0.002
2026-07-28T21:32:45.157299+07:00,0.01,0.01,0.001
2026-07-28T21:32:45.161299+07:00,0.013,0.013,0.0
2026-07-28T21:32:45.165299+07:00,0.016,0.016,-0.0
2026-07-28T21:32:45.169299+07:00,0.024,0.024,-0.001
2026-07-28T21:32:45.173299+07:00,0.019,0.019,-0.0
2026-07-28T21:32:45.177299+07:00,0.003,0.005,0.001
2026-07-28T21:32:45.181299+07:00,0.015,0.015,0.0
2026-07-28T21:32:45.185299+07:00,0.033,0.031,-0.002
2026-07-28T21:32:45.189299+07:00,0.043,0.041,-0.002
2026-07-28T21:32:45.193299+07:00,-0.024,-0.02,0.004
2026-07-28T21:32:45.197299+07:00,0.029,0.028,-0.001
2026-07-28T21:32:45.201299+07:00,0.007,0.009,0.002
2026-07-28T21:32:45.205299+07:00,-0.008,-0.004,0.004
2026-07-28T21:32:45.209299+07:00,0.018,0.019,0.001
2026-07-28T21:32:45.213299+07:00,0.001,0.005,0.004
2026-07-28T21:32:45.217299+07:00,0.008,0.012,0.004
2026-07-28T21:32:45.221299+07:00,0.021,0.025,0.003
2026-07-28T21:32:45.225299+07:00,0.014,0.019,0.005
2026-07-28T21:32:45.229299+07:00,0.022,0.028,0.006
2026-07-28T21:32:45.233299+07:00,0.037,0.043,0.006
2026-07-28T21:32:45.237299+07:00,0.066,0.071,0.005
2026-07-28T21:32:45.241299+07:00,0.057,0.065,0.008
2026-07-28T21:32:45.245299+07:00,0.051,0.062,0.011
2026-07-28T21:32:45.249299+07:00,0.094,0.104,0.01
2026-07-28T21:32:45.253299+07:00,0.103,0.114,0.011
2026-07-28T21:32:45.257299+07:00,0.089,0.105,0.015
2026-07-28T21:32:45.261299+07:00,0.087,0.105,0.018
2026-07-28T21:32:45.265299+07:00,0.116,0.133,0.017
2026-07-28T21:32:45.269299+07:00,0.107,0.126,0.02
2026-07-28T21:32:45.273299+07:00,0.13,0.148,0.018
2026-07-28T21:32:45.277299+07:00,0.099,0.121,0.022
2026-07-28T21:32:45.281299+07:00,0.136,0.155,0.018
2026-07-28T21:32:45.285299+07:00,0.112,0.133,0.02
2026-07-28T21:32:45.289299+07:00,0.106,0.126,0.02
2026-07-28T21:32:45.293299+07:00,0.156,0.169,0.013
2026-07-28T21:32:45.297299+07:00,0.103,0.12,0.016
2026-07-28T21:32:45.301299+07:00,0.111,0.124,0.013
2026-07-28T21:32:45.305299+07:00,0.079,0.093,0.014
2026-07-28T21:32:45.309299+07:00,0.089,0.1,0.01
2026-07-28T21:32:45.313299+07:00,0.067,0.077,0.01
2026-07-28T21:32:45.317299+07:00,0.075,0.082,0.007
2026-07-28T21:32:45.321299+07:00,0.051,0.058,0.007
2026-07-28T21:32:45.325299+07:00,0.087,0.089,0.002
2026-07-28T21:32:45.329299+07:00,0.003,0.011,0.008
2026-07-28T21:32:45.333299+07:00,0.038,0.041,0.003
2026-07-28T21:32:45.337299+07:00,0.041,0.043,0.002
2026-07-28T21:32:45.341299+07:00,0.02,0.023,0.003
2026-07-28T21:32:45.345299+07:00,0.04,0.04,0.0
2026-07-28T21:32:45.349299+07:00,0.041,0.041,-0.0
2026-07-28T21:32:45.353299+07:00,0.014,0.016,0.002
2026-07-28T21:32:45.357299+07:00,0.033,0.032,-0.0
2026-07-28T21:32:45.361299+07:00,0.02,0.02,0.001
2026-07-28T21:32:45.365299+07:00,0.013,0.014,0.001
2026-07-28T21:32:45.369299+07:00,0.032,0.032,-0.001
2026-07-28T21:32:45.373299+07:00,0.022,0.022,0.0
2026-07-28T21:32:45.377299+07:00,0.037,0.036,-0.001
2026-07-28T21:32:45.381299+07:00,0.024,0.024,0.0
2026-07-28T21:32:45.385299+07:00,0.041,0.04,-0.002
2026-07-28T21:32:45.389299+07:00,0.002,0.004,0.002
2026-07-28T21:32:45.393299+07:00,0.046,0.044,-0.002
2026-07-28T21:32:45.397299+07:00,0.02,0.02,0.001
2026-07-28T21:32:45.401299+07:00,0.041,0.04,-0.002
2026-07-28T21:32:45.405299+07:00,0.034,0.033,-0.001
2026-07-28T21:32:45.409299+07:00,0.02,0.02,0.001
2026-07-28T21:32:45.413299+07:00,0.028,0.028,-0.0
2026-07-28T21:32:45.417299+07:00,0.001,0.003,0.003
2026-07-28T21:32:45.421299+07:00,0.05,0.047,-0.002
2026-07-28T21:32:45.425299+07:00,0.013,0.014,0.001
2026-07-28T21:32:45.429299+07:00,0.03,0.03,-0.0
2026-07-28T21:32:45.433299+07:00,0.041,0.04,-0.001
2026-07-28T21:32:45.437299+07:00,0.015,0.016,0.001
2026-07-28T21:32:45.441299+07:00,0.003,0.005,0.002
2026-07-28T21:32:45.445299+07:00,-0.001,0.001,0.003
2026-07-28T21:32:45.449299+07:00,0.063,0.06,-0.004
2026-07-28T21:32:45.453299+07:00,0.024,0.024,0.0
2026-07-28T21:32:45.457299+07:00,0.03,0.03,-0.0
2026-07-28T21:32:45.461299+07:00,0.006,0.008,0.002
2026-07-28T21:32:45.465299+07:00,0.015,0.016,0.001
2026-07-28T21:32:45.469299+07:00,0.02,0.021,0.001
2026-07-28T21:32:45.473299+07:00,0.019,0.02,0.001
2026-07-28T21:32:45.477299+07:00,0.051,0.049,-0.002
2026-07-28T21:32:45.481299+07:00,0.035,0.034,-0.001
2026-07-28T21:32:45.485299+07:00,0.052,0.05,-0.002
2026-07-28T21:32:45.489299+07:00,0.022,0.023,0.001
2026-07-28T21:32:45.493299+07:00,0.022,0.023,0.001
2026-07-28T21:32:45.497299+07:00,0.045,0.043,-0.002
2026-07-28T21:32:45.501299+07:00,0.046,0.044,-0.002
2026-07-28T21:32:45.505299+07:00,0.029,0.029,0.0
2026-07-28T21:32:45.509299+07:00,0.024,0.024,0.001
2026-07-28T21:32:45.513299+07:00,0.015,0.017,0.001
2026-07-28T21:32:45.517299+07:00,0.035,0.035,-0.001
2026-07-28T21:32:45.521299+07:00,0.038,0.037,-0.001
2026-07-28T21:32:45.525299+07:00,0.065,0.062,-0.003
2026-07-28T21:32:45.529299+07:00,0.029,0.029,0.0
2026-07-28T21:32:45.533299+07:00,0.012,0.014,0.002
2026-07-28T21:32:45.537299+07:00,0.061,0.058,-0.003
2026-07-28T21:32:45.541299+07:00,-0.002,0.001,0.003
2026-07-28T21:32:45.545299+07:00,0.015,0.016,0.002
2026-07-28T21:32:45.549299+07:00,0.051,0.049,-0.002
2026-07-28T21:32:45.553299+07:00,0.041,0.04,-0.001
2026-07-28T21:32:45.557299+07:00,0.02,0.021,0.001
2026-07-28T21:32:45.561299+07:00,0.002,0.005,0.003
2026-07-28T21:32:45.565299+07:00,0.013,0.015,0.002
2026-07-28T21:32:45.569299+07:00,0.026,0.027,0.001
2026-07-28T21:32:45.573299+07:00,0.071,0.067,-0.004
2026-07-28T21:32:45.577299+07:00,0.013,0.015,0.002
2026-07-28T21:32:45.581299+07:00,0.036,0.035,-0.0
2026-07-28T21:32:45.585299+07:00,-0.001,0.002,0.003
2026-07-28T21:32:45.589299+07:00,0.037,0.037,-0.0
2026-07-28T21:32:45.593299+07:00,0.031,0.031,0.0
2026-07-28T21:32:45.597299+07:00,0.0,0.004,0.003
2026-07-28T21:32:45.601299+07:00,0.007,0.01,0.003
2026-07-28T21:32:45.605299+07:00,0.052,0.05,-0.002
2026-07-28T21:32:45.609299+07:00,0.034,0.034,-0.0
2026-07-28T21:32:45.613299+07:00,0.066,0.063,-0.003
2026-07-28T21:32:45.617299+07:00,0.035,0.035,-0.0
2026-07-28T21:32:45.621299+07:00,0.057,0.055,-0.002
2026-07-28T21:32:45.625299+07:00,0.056,0.054,-0.002
2026-07-28T21:32:45.629299+07:00,0.018,0.02,0.002
2026-07-28T21:32:45.633299+07:00,0.016,0.018,0.002
2026-07-28T21:32:45.637299+07:00,0.012,0.014,0.002
2026-07-28T21:32:45.641299+07:00,-0.011,-0.006,0.005
2026-07-28T21:32:45.645299+07:00,-0.009,-0.005,0.004
2026-07-28T21:32:45.649299+07:00,0.046,0.045,-0.001
2026-07-28T21:32:45.653299+07:00,0.082,0.077,-0.005
2026-07-28T21:32:45.657299+07:00,0.071,0.067,-0.004
2026-07-28T21:32:45.661299+07:00,0.02,0.021,0.002
2026-07-28T21:32:45.665299+07:00,0.029,0.03,0.001
2026-07-28T21:32:45.669299+07:00,0.068,0.065,-0.003
2026-07-28T21:32:45.673299+07:00,-0.014,-0.009,0.005
2026-07-28T21:32:45.677299+07:00,0.055,0.053,-0.002
2026-07-28T21:32:45.681299+07:00,0.034,0.034,0.0
2026-07-28T21:32:45.685299+07:00,0.02,0.021,0.002
2026-07-28T21:32:45.689299+07:00,0.064,0.062,-0.003
2026-07-28T21:32:45.693299+07:00,0.003,0.006,0.003
2026-07-28T21:32:45.697299+07:00,0.049,0.048,-0.001
2026-07-28T21:32:45.701299+07:00,0.073,0.069,-0.004
2026-07-28T21:32:45.705299+07:00,0.064,0.061,-0.003
2026-07-28T21:32:45.709299+07:00,0.04,0.04,-0.0
2026-07-28T21:32:45.713299+07:00,0.039,0.039,-0.0
2026-07-28T21:32:45.717299+07:00,0.048,0.047,-0.001
2026-07-28T21:32:45.721299+07:00,0.035,0.036,0.0
2026-07-28T21:32:45.725299+07:00,-0.012,-0.007,0.005
2026-07-28T21:32:45.729299+07:00,0.004,0.007,0.003
2026-07-28T21:32:45.733299+07:00,0.057,0.055,-0.002
2026-07-28T21:32:45.737299+07:00,0.043,0.043,-0.0
2026-07-28T21:32:45.741299+07:00,-0.01,-0.004,0.005
2026-07-28T21:32:45.745299+07:00,0.071,0.069,-0.002
2026-07-28T21:32:45.749299+07:00,0.061,0.061,-0.0
2026-07-28T21:32:45.753299+07:00,0.053,0.055,0.002
2026-07-28T21:32:45.757299+07:00,0.045,0.05,0.006
2026-07-28T21:32:45.761299+07:00,0.085,0.089,0.005
2026-07-28T21:32:45.765299+07:00,0.049,0.061,0.012
2026-07-28T21:32:45.769299+07:00,0.055,0.07,0.015
2026-07-28T21:32:45.773299+07:00,0.062,0.079,0.017
2026-07-28T21:32:45.777299+07:00,0.08,0.097,0.016
2026-07-28T21:32:45.781299+07:00,0.057,0.076,0.019
2026-07-28T21:32:45.785299+07:00,0.065,0.081,0.016
2026-07-28T21:32:45.789299+07:00,0.107,0.117,0.009
2026-07-28T21:32:45.793299+07:00,0.06,0.07,0.011
2026-07-28T21:32:45.797299+07:00,0.055,0.063,0.008
2026-07-28T21:32:45.801299+07:00,0.029,0.037,0.007
2026-07-28T21:32:45.805299+07:00,0.053,0.056,0.003
2026-07-28T21:32:45.809299+07:00,0.044,0.046,0.002
2026-07-28T21:32:45.813299+07:00,0.04,0.041,0.001
2026-07-28T21:32:45.817299+07:00,0.041,0.042,0.0
2026-07-28T21:32:45.821299+07:00,0.046,0.046,-0.0
2026-07-28T21:32:45.825299+07:00,0.105,0.099,-0.006
2026-07-28T21:32:45.829299+07:00,0.009,0.012,0.003
2026-07-28T21:32:45.833299+07:00,0.032,0.033,0.001
2026-07-28T21:32:45.837299+07:00,0.043,0.043,-0.0
2026-07-28T21:32:45.841299+07:00,0.069,0.066,-0.004
2026-07-28T21:32:45.845299+07:00,0.026,0.023,-0.003
2026-07-28T21:32:45.849299+07:00,0.006,0.001,-0.005
2026-07-28T21:32:45.853299+07:00,0.002,0.002,0.0
2026-07-28T21:32:45.857299+07:00,0.001,0.009,0.007
2026-07-28T21:32:45.861299+07:00,0.106,0.119,0.012
2026-07-28T21:32:45.865299+07:00,0.113,0.174,0.06
2026-07-28T21:32:45.869299+07:00,0.313,0.462,0.149
2026-07-28T21:32:45.873299+07:00,0.616,0.894,0.277
2026-07-28T21:32:45.877299+07:00,0.819,1.202,0.383
2026-07-28T21:32:45.881299+07:00,0.819,1.202,0.382
2026-07-28T21:32:45.885299+07:00,0.578,0.856,0.278
2026-07-28T21:32:45.889299+07:00,0.307,0.45,0.143
2026-07-28T21:32:45.893299+07:00,0.132,0.178,0.046
2026-07-28T21:32:45.897299+07:00,-0.005,-0.003,0.002
2026-07-28T21:32:45.901299+07:00,-0.052,-0.069,-0.017
2026-07-28T21:32:45.905299+07:00,-0.096,-0.119,-0.023
2026-07-28T21:32:45.909299+07:00,-0.118,-0.142,-0.024
2026-07-28T21:32:45.913299+07:00,-0.099,-0.122,-0.023
2026-07-28T21:32:45.917299+07:00,-0.083,-0.101,-0.018
2026-07-28T21:32:45.921299+07:00,-0.06,-0.071,-0.011
2026-07-28T21:32:45.925299+07:00,0.004,-0.005,-0.009
2026-07-28T21:32:45.929299+07:00,0.027,0.022,-0.005
2026-07-28T21:32:45.933299+07:00,0.054,0.05,-0.004
2026-07-28T21:32:45.937299+07:00,0.006,0.008,0.003
2026-07-28T21:32:45.941299+07:00,0.061,0.059,-0.002
2026-07-28T21:32:45.945299+07:00,0.035,0.036,0.001
2026-07-28T21:32:45.949299+07:00,0.05,0.049,-0.001
2026-07-28T21:32:45.953299+07:00,0.065,0.063,-0.002
2026-07-28T21:32:45.957299+07:00,0.055,0.053,-0.001
2026-07-28T21:32:45.961299+07:00,0.05,0.049,-0.001
2026-07-28T21:32:45.965299+07:00,0.075,0.071,-0.003
2026-07-28T21:32:45.969299+07:00,0.05,0.049,-0.001
2026-07-28T21:32:45.973299+07:00,0.019,0.022,0.002
2026-07-28T21:32:45.977299+07:00,0.033,0.034,0.001
2026-07-28T21:32:45.981299+07:00,0.097,0.092,-0.005
2026-07-28T21:32:45.985299+07:00,0.067,0.065,-0.002
2026-07-28T21:32:45.989299+07:00,0.01,0.013,0.004
2026-07-28T21:32:45.993299+07:00,0.037,0.038,0.001
2026-07-28T21:32:45.997299+07:00,0.017,0.02,0.003
2026-07-28T21:32:46.001299+07:00,0.053,0.053,-0.0
2026-07-28T21:32:46.005299+07:00,0.047,0.048,0.001
2026-07-28T21:32:46.009299+07:00,0.029,0.032,0.003
2026-07-28T21:32:46.013299+07:00,0.074,0.073,-0.001
2026-07-28T21:32:46.017299+07:00,0.05,0.052,0.002
2026-07-28T21:32:46.021299+07:00,0.03,0.035,0.005
2026-07-28T21:32:46.025299+07:00,0.088,0.089,0.001
2026-07-28T21:32:46.029299+07:00,0.039,0.046,0.007
2026-07-28T21:32:46.033299+07:00,0.06,0.067,0.007
2026-07-28T21:32:46.037299+07:00,0.108,0.111,0.004
2026-07-28T21:32:46.041299+07:00,0.06,0.071,0.011
2026-07-28T21:32:46.045299+07:00,0.077,0.088,0.011
2026-07-28T21:32:46.049299+07:00,0.088,0.101,0.013
2026-07-28T21:32:46.053299+07:00,0.119,0.131,0.012
2026-07-28T21:32:46.057299+07:00,0.121,0.136,0.015
2026-07-28T21:32:46.061299+07:00,0.137,0.152,0.015
2026-07-28T21:32:46.065299+07:00,0.114,0.134,0.02
2026-07-28T21:32:46.069299+07:00,0.174,0.19,0.015
2026-07-28T21:32:46.073299+07:00,0.116,0.138,0.022
2026-07-28T21:32:46.077299+07:00,0.138,0.158,0.021
2026-07-28T21:32:46.081299+07:00,0.134,0.155,0.021
2026-07-28T21:32:46.085299+07:00,0.147,0.166,0.019
2026-07-28T21:32:46.089299+07:00,0.139,0.158,0.019
2026-07-28T21:32:46.093299+07:00,0.141,0.158,0.017
2026-07-28T21:32:46.097299+07:00,0.127,0.144,0.016
2026-07-28T21:32:46.101299+07:00,0.083,0.101,0.019
2026-07-28T21:32:46.105299+07:00,0.157,0.165,0.009
2026-07-28T21:32:46.109299+07:00,0.093,0.105,0.012
2026-07-28T21:32:46.113299+07:00,0.094,0.104,0.01
2026-07-28T21:32:46.117299+07:00,0.13,0.134,0.004
2026-07-28T21:32:46.121299+07:00,0.091,0.097,0.006
2026-07-28T21:32:46.125299+07:00,0.071,0.077,0.006
2026-07-28T21:32:46.129299+07:00,0.062,0.067,0.005
2026-07-28T21:32:46.133299+07:00,0.051,0.055,0.004
2026-07-28T21:32:46.137299+07:00,0.039,0.044,0.004
2026-07-28T21:32:46.141299+07:00,0.078,0.078,-0.0
2026-07-28T21:32:46.145299+07:00,0.057,0.058,0.001
2026-07-28T21:32:46.149299+07:00,0.063,0.062,-0.0
2026-07-28T21:32:46.153299+07:00,0.073,0.071,-0.002
2026-07-28T21:32:46.157299+07:00,0.045,0.046,0.001
2026-07-28T21:32:46.161299+07:00,0.07,0.068,-0.002
2026-07-28T21:32:46.165299+07:00,0.076,0.073,-0.003
2026-07-28T21:32:46.169299+07:00,0.071,0.069,-0.002
2026-07-28T21:32:46.173299+07:00,0.031,0.033,0.002
2026-07-28T21:32:46.177299+07:00,0.056,0.055,-0.001
2026-07-28T21:32:46.181299+07:00,0.067,0.065,-0.002
2026-07-28T21:32:46.185299+07:00,0.071,0.068,-0.002
2026-07-28T21:32:46.189299+07:00,0.079,0.076,-0.003
2026-07-28T21:32:46.193299+07:00,0.044,0.044,0.0
2026-07-28T21:32:46.197299+07:00,0.028,0.03,0.002
2026-07-28T21:32:46.201299+07:00,0.036,0.037,0.001
2026-07-28T21:32:46.205299+07:00,0.039,0.04,0.001
2026-07-28T21:32:46.209299+07:00,0.023,0.025,0.003
2026-07-28T21:32:46.213299+07:00,0.036,0.037,0.001
2026-07-28T21:32:46.217299+07:00,0.024,0.026,0.002
2026-07-28T21:32:46.221299+07:00,0.068,0.066,-0.002
2026-07-28T21:32:46.225299+07:00,0.054,0.054,-0.001
2026-07-28T21:32:46.229299+07:00,0.029,0.031,0.002
2026-07-28T21:32:46.233299+07:00,0.057,0.056,-0.001
2026-07-28T21:32:46.237299+07:00,0.027,0.029,0.002
2026-07-28T21:32:46.241299+07:00,0.059,0.058,-0.001
2026-07-28T21:32:46.245299+07:00,0.017,0.021,0.003
2026-07-28T21:32:46.249299+07:00,0.064,0.062,-0.002
2026-07-28T21:32:46.253299+07:00,0.049,0.049,-0.0
2026-07-28T21:32:46.257299+07:00,0.019,0.022,0.003
2026-07-28T21:32:46.261299+07:00,0.041,0.042,0.001
2026-07-28T21:32:46.265299+07:00,0.038,0.039,0.001
2026-07-28T21:32:46.269299+07:00,0.031,0.033,0.002
2026-07-28T21:32:46.273299+07:00,0.028,0.03,0.002
2026-07-28T21:32:46.277299+07:00,0.047,0.047,0.0
2026-07-28T21:32:46.281299+07:00,0.072,0.069,-0.002
2026-07-28T21:32:46.285299+07:00,0.033,0.035,0.002
2026-07-28T21:32:46.289299+07:00,0.068,0.066,-0.002
2026-07-28T21:32:46.293299+07:00,0.052,0.052,-0.0
2026-07-28T21:32:46.297299+07:00,0.019,0.022,0.003
2026-07-28T21:32:46.301299+07:00,0.057,0.056,-0.001
2026-07-28T21:32:46.305299+07:00,0.023,0.025,0.003
2026-07-28T21:32:46.309299+07:00,0.082,0.079,-0.003
2026-07-28T21:32:46.313299+07:00,0.027,0.029,0.002
2026-07-28T21:32:46.317299+07:00,0.051,0.051,-0.0
2026-07-28T21:32:46.321299+07:00,0.045,0.045,0.0
2026-07-28T21:32:46.325299+07:00,0.053,0.053,-0.0
2026-07-28T21:32:46.329299+07:00,0.009,0.013,0.004
2026-07-28T21:32:46.333299+07:00,0.039,0.04,0.001
2026-07-28T21:32:46.337299+07:00,0.036,0.038,0.001
2026-07-28T21:32:46.341299+07:00,0.076,0.073,-0.003
2026-07-28T21:32:46.345299+07:00,0.042,0.042,0.001
2026-07-28T21:32:46.349299+07:00,0.062,0.061,-0.001
2026-07-28T21:32:46.353299+07:00,0.059,0.058,-0.001
2026-07-28T21:32:46.357299+07:00,0.042,0.043,0.001
2026-07-28T21:32:46.361299+07:00,0.032,0.034,0.002
2026-07-28T21:32:46.365299+07:00,0.047,0.048,0.0
2026-07-28T21:32:46.369299+07:00,0.045,0.046,0.0
2026-07-28T21:32:46.373299+07:00,0.042,0.043,0.001
2026-07-28T21:32:46.377299+07:00,0.091,0.087,-0.004
2026-07-28T21:32:46.381299+07:00,0.066,0.064,-0.002
2026-07-28T21:32:46.385299+07:00,0.034,0.035,0.002
2026-07-28T21:32:46.389299+07:00,0.035,0.036,0.002
2026-07-28T21:32:46.393299+07:00,0.025,0.028,0.002
2026-07-28T21:32:46.397299+07:00,0.011,0.015,0.004
2026-07-28T21:32:46.401299+07:00,0.04,0.041,0.001
2026-07-28T21:32:46.405299+07:00,0.093,0.088,-0.004
2026-07-28T21:32:46.409299+07:00,0.045,0.046,0.0
2026-07-28T21:32:46.413299+07:00,0.058,0.057,-0.001
2026-07-28T21:32:46.417299+07:00,0.053,0.052,-0.0
2026-07-28T21:32:46.421299+07:00,0.017,0.02,0.003
2026-07-28T21:32:46.425299+07:00,0.042,0.043,0.001
2026-07-28T21:32:46.429299+07:00,0.051,0.051,-0.0
2026-07-28T21:32:46.433299+07:00,0.053,0.053,-0.0
2026-07-28T21:32:46.437299+07:00,0.075,0.073,-0.003
2026-07-28T21:32:46.441299+07:00,0.046,0.046,0.0
2026-07-28T21:32:46.445299+07:00,0.08,0.077,-0.003
2026-07-28T21:32:46.449299+07:00,0.048,0.048,0.0
2026-07-28T21:32:46.453299+07:00,0.024,0.027,0.003
2026-07-28T21:32:46.457299+07:00,0.084,0.081,-0.003
2026-07-28T21:32:46.461299+07:00,0.027,0.029,0.002
2026-07-28T21:32:46.465299+07:00,0.076,0.073,-0.003
2026-07-28T21:32:46.469299+07:00,0.004,0.008,0.005
2026-07-28T21:32:46.473299+07:00,0.045,0.046,0.0
2026-07-28T21:32:46.477299+07:00,0.069,0.067,-0.002
2026-07-28T21:32:46.481299+07:00,0.053,0.053,-0.0
2026-07-28T21:32:46.485299+07:00,0.07,0.068,-0.002
2026-07-28T21:32:46.489299+07:00,0.059,0.058,-0.001
2026-07-28T21:32:46.493299+07:00,0.094,0.09,-0.004
2026-07-28T21:32:46.497299+07:00,0.055,0.054,-0.0
2026-07-28T21:32:46.501299+07:00,0.05,0.05,0.0
2026-07-28T21:32:46.505299+07:00,0.03,0.032,0.002
2026-07-28T21:32:46.509299+07:00,0.048,0.049,0.0
2026-07-28T21:32:46.513299+07:00,0.069,0.067,-0.002
2026-07-28T21:32:46.517299+07:00,0.081,0.078,-0.003
2026-07-28T21:32:46.521299+07:00,0.076,0.073,-0.003
2026-07-28T21:32:46.525299+07:00,0.033,0.034,0.002
2026-07-28T21:32:46.529299+07:00,0.083,0.08,-0.003
2026-07-28T21:32:46.533299+07:00,0.061,0.06,-0.001
2026-07-28T21:32:46.537299+07:00,0.063,0.062,-0.001
