created_at,lead_1,lead_2,lead_3
2026-07-28T19:05:36.007611+07:00,0.022,0.023,0.001
2026-07-28T19:05:36.011611+07:00,0.053,0.051,-0.002
2026-07-28T19:05:36.015611+07:00,0.021,0.022,0.001
2026-07-28T19:05:36.019611+07:00,0.034,0.034,-0.0
2026-07-28T19:05:36.023611+07:00,0.002,0.005,0.003
2026-07-28T19:05:36.027611+07:00,0.056,0.054,-0.003
2026-07-28T19:05:36.031611+07:00,0.05,0.048,-0.002
2026-07-28T19:05:36.035611+07:00,0.004,0.007,0.003
2026-07-28T19:05:36.039611+07:00,-0.004,-0.0,0.004
2026-07-28T19:05:36.043611+07:00,0.024,0.024,0.001
2026-07-28T19:05:36.047611+07:00,0.042,0.041,-0.001
2026-07-28T19:05:36.051611+07:00,0.03,0.031,0.0
2026-07-28T19:05:36.055611+07:00,0.02,0.021,0.001
2026-07-28T19:05:36.059611+07:00,0.038,0.038,-0.001
2026-07-28T19:05:36.063611+07:00,0.071,0.067,-0.004
2026-07-28T19:05:36.067611+07:00,0.021,0.022,0.001
2026-07-28T19:05:36.071611+07:00,0.039,0.038,-0.001
2026-07-28T19:05:36.075611+07:00,0.056,0.054,-0.002
2026-07-28T19:05:36.079611+07:00,0.032,0.032,0.0
2026-07-28T19:05:36.083611+07:00,0.026,0.027,0.001
2026-07-28T19:05:36.087611+07:00,0.022,0.023,0.001
2026-07-28T19:05:36.091611+07:00,0.03,0.03,0.0
2026-07-28T19:05:36.095611+07:00,0.035,0.035,-0.0
2026-07-28T19:05:36.099611+07:00,0.024,0.025,0.001
2026-07-28T19:05:36.103611+07:00,0.026,0.027,0.001
2026-07-28T19:05:36.107611+07:00,0.067,0.064,-0.003
2026-07-28T19:05:36.111611+07:00,0.028,0.029,0.001
2026-07-28T19:05:36.115611+07:00,0.063,0.06,-0.003
2026-07-28T19:05:36.119611+07:00,0.093,0.087,-0.006
2026-07-28T19:05:36.123611+07:00,0.05,0.049,-0.002
2026-07-28T19:05:36.127611+07:00,0.048,0.046,-0.001
2026-07-28T19:05:36.131611+07:00,0.029,0.03,0.001
2026-07-28T19:05:36.135611+07:00,0.05,0.049,-0.002
2026-07-28T19:05:36.139611+07:00,-0.007,-0.003,0.004
2026-07-28T19:05:36.143611+07:00,0.036,0.036,-0.0
2026-07-28T19:05:36.147611+07:00,0.05,0.049,-0.002
2026-07-28T19:05:36.151611+07:00,0.053,0.051,-0.002
2026-07-28T19:05:36.155611+07:00,0.055,0.053,-0.002
2026-07-28T19:05:36.159611+07:00,-0.002,0.001,0.004
2026-07-28T19:05:36.163611+07:00,0.043,0.042,-0.001
2026-07-28T19:05:36.167611+07:00,0.014,0.016,0.002
2026-07-28T19:05:36.171611+07:00,0.046,0.045,-0.001
2026-07-28T19:05:36.175611+07:00,0.043,0.042,-0.001
2026-07-28T19:05:36.179611+07:00,0.016,0.018,0.002
2026-07-28T19:05:36.183611+07:00,0.08,0.076,-0.004
2026-07-28T19:05:36.187611+07:00,0.078,0.074,-0.004
2026-07-28T19:05:36.191611+07:00,0.024,0.025,0.001
2026-07-28T19:05:36.195611+07:00,0.024,0.026,0.001
2026-07-28T19:05:36.199611+07:00,0.025,0.027,0.001
2026-07-28T19:05:36.203611+07:00,0.05,0.048,-0.001
2026-07-28T19:05:36.207611+07:00,-0.011,-0.006,0.005
2026-07-28T19:05:36.211611+07:00,0.052,0.05,-0.001
2026-07-28T19:05:36.215611+07:00,0.05,0.048,-0.001
2026-07-28T19:05:36.219611+07:00,0.03,0.031,0.001
2026-07-28T19:05:36.223611+07:00,0.067,0.064,-0.003
2026-07-28T19:05:36.227611+07:00,0.013,0.016,0.003
2026-07-28T19:05:36.231611+07:00,0.007,0.01,0.004
2026-07-28T19:05:36.235611+07:00,0.036,0.038,0.001
2026-07-28T19:05:36.239611+07:00,0.075,0.073,-0.001
2026-07-28T19:05:36.243611+07:00,0.031,0.036,0.005
2026-07-28T19:05:36.247611+07:00,0.081,0.083,0.002
2026-07-28T19:05:36.251611+07:00,0.042,0.05,0.009
2026-07-28T19:05:36.255611+07:00,0.13,0.134,0.004
2026-07-28T19:05:36.259611+07:00,0.094,0.105,0.011
2026-07-28T19:05:36.263611+07:00,0.063,0.08,0.017
2026-07-28T19:05:36.267611+07:00,0.082,0.098,0.016
2026-07-28T19:05:36.271611+07:00,0.071,0.089,0.017
2026-07-28T19:05:36.275611+07:00,0.105,0.117,0.012
2026-07-28T19:05:36.279611+07:00,0.093,0.103,0.011
2026-07-28T19:05:36.283611+07:00,0.06,0.071,0.011
2026-07-28T19:05:36.287611+07:00,0.069,0.075,0.006
2026-07-28T19:05:36.291611+07:00,0.048,0.053,0.005
2026-07-28T19:05:36.295611+07:00,0.064,0.066,0.001
2026-07-28T19:05:36.299611+07:00,0.03,0.033,0.003
2026-07-28T19:05:36.303611+07:00,0.072,0.07,-0.002
2026-07-28T19:05:36.307611+07:00,0.053,0.052,-0.001
2026-07-28T19:05:36.311611+07:00,0.031,0.032,0.001
2026-07-28T19:05:36.315611+07:00,0.021,0.023,0.002
2026-07-28T19:05:36.319611+07:00,0.064,0.062,-0.002
2026-07-28T19:05:36.323611+07:00,0.051,0.05,-0.001
2026-07-28T19:05:36.327611+07:00,0.056,0.054,-0.002
2026-07-28T19:05:36.331611+07:00,0.087,0.082,-0.005
2026-07-28T19:05:36.335611+07:00,0.021,0.018,-0.002
2026-07-28T19:05:36.339611+07:00,-0.008,-0.012,-0.004
2026-07-28T19:05:36.343611+07:00,-0.01,-0.009,0.001
2026-07-28T19:05:36.347611+07:00,0.066,0.067,0.001
2026-07-28T19:05:36.351611+07:00,0.075,0.091,0.015
2026-07-28T19:05:36.355611+07:00,0.148,0.205,0.057
2026-07-28T19:05:36.359611+07:00,0.351,0.497,0.146
2026-07-28T19:05:36.363611+07:00,0.6,0.879,0.279
2026-07-28T19:05:36.367611+07:00,0.811,1.194,0.384
2026-07-28T19:05:36.371611+07:00,0.816,1.199,0.383
2026-07-28T19:05:36.375611+07:00,0.6,0.876,0.276
2026-07-28T19:05:36.379611+07:00,0.34,0.48,0.14
2026-07-28T19:05:36.383611+07:00,0.094,0.143,0.05
2026-07-28T19:05:36.387611+07:00,0.045,0.043,-0.003
2026-07-28T19:05:36.391611+07:00,-0.038,-0.056,-0.018
2026-07-28T19:05:36.395611+07:00,-0.102,-0.125,-0.022
2026-07-28T19:05:36.399611+07:00,-0.122,-0.145,-0.024
2026-07-28T19:05:36.403611+07:00,-0.064,-0.09,-0.027
2026-07-28T19:05:36.407611+07:00,-0.091,-0.108,-0.017
2026-07-28T19:05:36.411611+07:00,-0.034,-0.048,-0.013
2026-07-28T19:05:36.415611+07:00,-0.025,-0.031,-0.006
2026-07-28T19:05:36.419611+07:00,0.024,0.019,-0.005
2026-07-28T19:05:36.423611+07:00,0.015,0.015,-0.0
2026-07-28T19:05:36.427611+07:00,0.006,0.008,0.003
2026-07-28T19:05:36.431611+07:00,0.058,0.056,-0.002
2026-07-28T19:05:36.435611+07:00,0.047,0.047,-0.001
2026-07-28T19:05:36.439611+07:00,0.062,0.06,-0.002
2026-07-28T19:05:36.443611+07:00,0.05,0.05,-0.001
2026-07-28T19:05:36.447611+07:00,0.014,0.017,0.003
2026-07-28T19:05:36.451611+07:00,0.003,0.007,0.004
2026-07-28T19:05:36.455611+07:00,0.021,0.023,0.002
2026-07-28T19:05:36.459611+07:00,0.086,0.082,-0.004
2026-07-28T19:05:36.463611+07:00,0.062,0.06,-0.002
2026-07-28T19:05:36.467611+07:00,0.028,0.03,0.002
2026-07-28T19:05:36.471611+07:00,0.073,0.07,-0.003
2026-07-28T19:05:36.475611+07:00,0.046,0.046,-0.0
2026-07-28T19:05:36.479611+07:00,0.03,0.031,0.002
2026-07-28T19:05:36.483611+07:00,0.037,0.038,0.001
2026-07-28T19:05:36.487611+07:00,0.042,0.043,0.001
2026-07-28T19:05:36.491611+07:00,0.057,0.057,-0.001
2026-07-28T19:05:36.495611+07:00,0.078,0.076,-0.002
2026-07-28T19:05:36.499611+07:00,0.069,0.068,-0.001
2026-07-28T19:05:36.503611+07:00,0.05,0.052,0.001
2026-07-28T19:05:36.507611+07:00,0.044,0.046,0.003
2026-07-28T19:05:36.511611+07:00,0.056,0.059,0.003
2026-07-28T19:05:36.515611+07:00,0.047,0.051,0.005
2026-07-28T19:05:36.519611+07:00,0.034,0.042,0.007
2026-07-28T19:05:36.523611+07:00,0.091,0.095,0.003
2026-07-28T19:05:36.527611+07:00,0.075,0.082,0.007
2026-07-28T19:05:36.531611+07:00,0.088,0.096,0.008
2026-07-28T19:05:36.535611+07:00,0.115,0.123,0.008
2026-07-28T19:05:36.539611+07:00,0.085,0.098,0.013
2026-07-28T19:05:36.543611+07:00,0.101,0.115,0.014
2026-07-28T19:05:36.547611+07:00,0.122,0.137,0.015
2026-07-28T19:05:36.551611+07:00,0.184,0.194,0.011
2026-07-28T19:05:36.555611+07:00,0.12,0.139,0.019
2026-07-28T19:05:36.559611+07:00,0.111,0.133,0.022
2026-07-28T19:05:36.563611+07:00,0.18,0.196,0.016
2026-07-28T19:05:36.567611+07:00,0.135,0.156,0.021
2026-07-28T19:05:36.571611+07:00,0.109,0.133,0.024
2026-07-28T19:05:36.575611+07:00,0.137,0.157,0.02
2026-07-28T19:05:36.579611+07:00,0.137,0.157,0.019
2026-07-28T19:05:36.583611+07:00,0.111,0.131,0.02
2026-07-28T19:05:36.587611+07:00,0.128,0.144,0.016
2026-07-28T19:05:36.591611+07:00,0.132,0.145,0.014
2026-07-28T19:05:36.595611+07:00,0.135,0.146,0.011
2026-07-28T19:05:36.599611+07:00,0.115,0.125,0.01
2026-07-28T19:05:36.603611+07:00,0.087,0.098,0.011
2026-07-28T19:05:36.607611+07:00,0.096,0.103,0.007
2026-07-28T19:05:36.611611+07:00,0.078,0.085,0.007
2026-07-28T19:05:36.615611+07:00,0.104,0.106,0.002
2026-07-28T19:05:36.619611+07:00,0.066,0.07,0.004
2026-07-28T19:05:36.623611+07:00,0.071,0.074,0.002
2026-07-28T19:05:36.627611+07:00,0.092,0.091,-0.001
2026-07-28T19:05:36.631611+07:00,0.009,0.016,0.006
2026-07-28T19:05:36.635611+07:00,0.041,0.043,0.003
2026-07-28T19:05:36.639611+07:00,0.008,0.014,0.005
2026-07-28T19:05:36.643611+07:00,0.061,0.061,-0.0
2026-07-28T19:05:36.647611+07:00,0.069,0.067,-0.001
2026-07-28T19:05:36.651611+07:00,0.032,0.034,0.002
2026-07-28T19:05:36.655611+07:00,0.009,0.014,0.004
2026-07-28T19:05:36.659611+07:00,0.035,0.037,0.001
2026-07-28T19:05:36.663611+07:00,0.045,0.046,0.0
2026-07-28T19:05:36.667611+07:00,0.078,0.075,-0.003
2026-07-28T19:05:36.671611+07:00,0.063,0.061,-0.001
2026-07-28T19:05:36.675611+07:00,0.033,0.035,0.001
2026-07-28T19:05:36.679611+07:00,0.013,0.016,0.004
2026-07-28T19:05:36.683611+07:00,0.069,0.067,-0.002
2026-07-28T19:05:36.687611+07:00,0.053,0.052,-0.0
2026-07-28T19:05:36.691611+07:00,0.036,0.037,0.001
2026-07-28T19:05:36.695611+07:00,0.043,0.044,0.001
2026-07-28T19:05:36.699611+07:00,0.081,0.078,-0.003
2026-07-28T19:05:36.703611+07:00,0.004,0.008,0.004
2026-07-28T19:05:36.707611+07:00,0.038,0.039,0.001
2026-07-28T19:05:36.711611+07:00,0.043,0.043,0.001
2026-07-28T19:05:36.715611+07:00,0.028,0.03,0.002
2026-07-28T19:05:36.719611+07:00,0.028,0.03,0.002
2026-07-28T19:05:36.723611+07:00,0.021,0.024,0.003
2026-07-28T19:05:36.727611+07:00,0.071,0.069,-0.002
2026-07-28T19:05:36.731611+07:00,0.044,0.045,0.0
2026-07-28T19:05:36.735611+07:00,0.078,0.075,-0.003
2026-07-28T19:05:36.739611+07:00,0.065,0.064,-0.002
2026-07-28T19:05:36.743611+07:00,0.036,0.037,0.001
2026-07-28T19:05:36.747611+07:00,0.041,0.041,0.001
2026-07-28T19:05:36.751611+07:00,0.052,0.051,-0.0
2026-07-28T19:05:36.755611+07:00,0.025,0.027,0.002
2026-07-28T19:05:36.759611+07:00,0.052,0.052,-0.0
2026-07-28T19:05:36.763611+07:00,0.05,0.05,-0.0
2026-07-28T19:05:36.767611+07:00,0.082,0.079,-0.003
2026-07-28T19:05:36.771611+07:00,0.039,0.04,0.001
2026-07-28T19:05:36.775611+07:00,0.046,0.046,0.0
2026-07-28T19:05:36.779611+07:00,0.096,0.091,-0.005
2026-07-28T19:05:36.783611+07:00,0.05,0.05,-0.0
2026-07-28T19:05:36.787611+07:00,0.053,0.053,-0.0
2026-07-28T19:05:36.791611+07:00,0.05,0.05,-0.0
2026-07-28T19:05:36.795611+07:00,0.054,0.053,-0.0
2026-07-28T19:05:36.799611+07:00,0.053,0.053,-0.0
2026-07-28T19:05:36.803611+07:00,0.051,0.051,-0.0
2026-07-28T19:05:36.807611+07:00,0.073,0.07,-0.002
2026-07-28T19:05:36.811611+07:00,0.068,0.066,-0.002
2026-07-28T19:05:36.815611+07:00,0.076,0.074,-0.003
2026-07-28T19:05:36.819611+07:00,0.061,0.06,-0.001
2026-07-28T19:05:36.823611+07:00,0.03,0.032,0.002
2026-07-28T19:05:36.827611+07:00,0.064,0.063,-0.001
2026-07-28T19:05:36.831611+07:00,0.049,0.049,0.0
2026-07-28T19:05:36.835611+07:00,0.031,0.033,0.002
2026-07-28T19:05:36.839611+07:00,0.089,0.085,-0.004
2026-07-28T19:05:36.843611+07:00,0.033,0.034,0.002
2026-07-28T19:05:36.847611+07:00,0.077,0.075,-0.003
2026-07-28T19:05:36.851611+07:00,0.03,0.032,0.002
2026-07-28T19:05:36.855611+07:00,0.058,0.057,-0.001
2026-07-28T19:05:36.859611+07:00,0.029,0.031,0.002
2026-07-28T19:05:36.863611+07:00,0.054,0.054,-0.0
2026-07-28T19:05:36.867611+07:00,0.023,0.026,0.003
2026-07-28T19:05:36.871611+07:00,0.059,0.058,-0.001
2026-07-28T19:05:36.875611+07:00,0.035,0.036,0.001
2026-07-28T19:05:36.879611+07:00,0.071,0.069,-0.002
2026-07-28T19:05:36.883611+07:00,0.067,0.065,-0.002
2026-07-28T19:05:36.887611+07:00,0.041,0.042,0.001
2026-07-28T19:05:36.891611+07:00,0.015,0.018,0.003
2026-07-28T19:05:36.895611+07:00,0.064,0.063,-0.001
2026-07-28T19:05:36.899611+07:00,0.063,0.062,-0.001
2026-07-28T19:05:36.903611+07:00,0.044,0.045,0.001
2026-07-28T19:05:36.907611+07:00,0.015,0.019,0.003
2026-07-28T19:05:36.911611+07:00,0.039,0.04,0.001
2026-07-28T19:05:36.915611+07:00,0.044,0.044,0.001
2026-07-28T19:05:36.919611+07:00,0.075,0.072,-0.002
2026-07-28T19:05:36.923611+07:00,0.076,0.073,-0.003
2026-07-28T19:05:36.927611+07:00,0.051,0.051,-0.0
2026-07-28T19:05:36.931611+07:00,0.048,0.048,0.0
2026-07-28T19:05:36.935611+07:00,0.054,0.054,-0.0
2026-07-28T19:05:36.939611+07:00,0.08,0.077,-0.003
2026-07-28T19:05:36.943611+07:00,0.051,0.051,-0.0
2026-07-28T19:05:36.947611+07:00,0.081,0.078,-0.003
2026-07-28T19:05:36.951611+07:00,0.079,0.076,-0.003
2026-07-28T19:05:36.955611+07:00,0.072,0.07,-0.002
2026-07-28T19:05:36.959611+07:00,0.049,0.049,0.0
2026-07-28T19:05:36.963611+07:00,0.068,0.067,-0.002
2026-07-28T19:05:36.967611+07:00,0.063,0.062,-0.001
2026-07-28T19:05:36.971611+07:00,0.01,0.014,0.004
2026-07-28T19:05:36.975611+07:00,0.079,0.076,-0.003
2026-07-28T19:05:36.979611+07:00,0.023,0.026,0.003
2026-07-28T19:05:36.983611+07:00,0.059,0.058,-0.001
2026-07-28T19:05:36.987611+07:00,0.051,0.05,-0.0
2026-07-28T19:05:36.991611+07:00,0.06,0.059,-0.001
2026-07-28T19:05:36.995611+07:00,0.056,0.055,-0.001
2026-07-28T19:05:36.999611+07:00,0.037,0.039,0.001
2026-07-28T19:05:37.003611+07:00,0.067,0.065,-0.002
2026-07-28T19:05:37.007611+07:00,0.027,0.029,0.002
2026-07-28T19:05:37.011611+07:00,0.034,0.035,0.002
2026-07-28T19:05:37.015611+07:00,0.057,0.056,-0.001
2026-07-28T19:05:37.019611+07:00,0.046,0.046,0.0
2026-07-28T19:05:37.023611+07:00,0.09,0.086,-0.004
